# Menlo Systems GmbH TERAScan++
# Program Version 1.0.96
# Start: 3242 ps, Average over 67108 waveforms. Timestamp: 2017-10-16T15:40:38
# Window type: Tukey, parameters: alpha = 0.1
# Time [ps]	THz Signal [a.u.]
3299.15	1.0796495
3299.2	0.0199949
3299.25	-0.95545255
3299.3	-1.8113386
3299.35	-2.4939268
3299.4	-3.0017101
3299.45	-3.3497536
3299.5	-3.5488223
3299.55	-3.627833
3299.6	-3.6263582
3299.65	-3.5620293
3299.7	-3.4516866
3299.75	-3.2985293
3299.8	-3.1019359
3299.85	-2.8410958
3299.9	-2.503482
3299.95	-2.0720936
3300	-1.563001
3300.05	-0.97850399
3300.1	-0.36147255
3300.15	0.27011326
3300.2	0.85643339
3300.25	1.3774309
3300.3	1.7938148
3300.35	2.0964326
3300.4	2.2665453
3300.45	2.3341839
3300.5	2.2754676
3300.55	2.1050866
3300.6	1.8161091
3300.65	1.4137866
3300.7	0.8831374
3300.75	0.22245057
3300.8	-0.5626913
3300.85	-1.4248752
3300.9	-2.3524248
3300.95	-3.2682264
3301	-4.1235808
3301.05	-4.8389913
3301.1	-5.3666578
3301.15	-5.6453938
3301.2	-5.6604606
3301.25	-5.389038
3301.3	-4.8821123
3301.35	-4.1664808
3301.4	-3.3123625
3301.45	-2.3798096
3301.5	-1.4306387
3301.55	-0.50747061
