# Menlo Systems GmbH TERAScan++
# Program Version 1.0.96
# Start: 3242 ps, Average over 67108 waveforms. Timestamp: 2017-10-16T16:09:43
# Window type: Tukey, parameters: alpha = 0.1
# Time [ps]	THz Signal [a.u.]
3288.5	-2.1738047
3288.55	-1.699835
3288.6	-1.2833284
3288.65	-0.93877095
3288.7	-0.69344342
3288.75	-0.51646939
3288.8	-0.40448641
3288.85	-0.30340069
3288.9	-0.18549273
3288.95	-0.015059416
3289	0.21423261
3289.05	0.51228923
3289.1	0.86469295
3289.15	1.250949
3289.2	1.6249766
3289.25	1.9457068
3289.3	2.1699347
3289.35	2.2697967
3289.4	2.2041681
3289.45	1.9549024
3289.5	1.4943092
3289.55	0.82102573
3289.6	-0.072503841
3289.65	-1.1523958
3289.7	-2.3813013
3289.75	-3.6651137
3289.8	-4.9279957
3289.85	-6.0551138
3289.9	-6.9685961
3289.95	-7.5966103
3290	-7.9502332
3290.05	-8.0517036
3290.1	-7.9598944
3290.15	-7.7525442
3290.2	-7.4997824
3290.25	-7.2344066
3290.3	-6.9841937
3290.35	-6.7220917
3290.4	-6.4055625
3290.45	-5.9760577
3290.5	-5.408824
3290.55	-4.6568559
3290.6	-3.7211671
3290.65	-2.628427
3290.7	-1.4464188
3290.75	-0.25218138
3290.8	0.86887986
3290.85	1.8433446
3290.9	2.5827465
3290.95	3.0208352
3291	3.1043429
3291.05	2.845843
3291.1	2.2634911
3291.15	1.4043986
3291.2	0.30421144
3291.25	-0.961766
3291.3	-2.3439934
3291.35	-3.7768762
3291.4	-5.1956275
3291.45	-6.5362472
3291.5	-7.7377347
3291.55	-8.7276761
3291.6	-9.4656496
3291.65	-9.8760425
3291.7	-9.958633
3291.75	-9.7089103
3291.8	-9.1650704
3291.85	-8.3886457
3291.9	-7.4765331
3291.95	-6.512922
3292	-5.5924292
3292.05	-4.7855265
3292.1	-4.1445023
3292.15	-3.6838855
3292.2	-3.397969
3292.25	-3.2293278
3292.3	-3.1379597
3292.35	-3.0524197
3292.4	-2.9185941
3292.45	-2.6795799
3292.5	-2.3125226
3292.55	-1.8042068
3292.6	-1.1653736
3292.65	-0.42803399
3292.7	0.33685726
3292.75	1.063321
3292.8	1.662271
3292.85	2.0475856
3292.9	2.1469669
3292.95	1.9279523
3293	1.3711639
3293.05	0.53333521
3293.1	-0.52294871
3293.15	-1.6822956
3293.2	-2.8352405
3293.25	-3.8494739
3293.3	-4.6267099
3293.35	-5.0834431
3293.4	-5.2066989
3293.45	-4.989305
3293.5	-4.4893107
3293.55	-3.7805246
3293.6	-2.9828739
3293.65	-2.2004546
3293.7	-1.5497928
3293.75	-1.0924166
3293.8	-0.88605733
3293.85	-0.92969135
3293.9	-1.1908175
3293.95	-1.5777229
3294	-2.010039
3294.05	-2.3762331
3294.1	-2.5969899
3294.15	-2.586958
3294.2	-2.3179447
3294.25	-1.7690607
3294.3	-0.97153774
3294.35	0.054090357
3294.4	1.2211817
3294.45	2.466296
3294.5	3.678312
3294.55	4.7817815
3294.6	5.674362
3294.65	6.2865481
3294.7	6.549877
3294.75	6.4818873
3294.8	6.0956531
3294.85	5.4382487
3294.9	4.5680989
3294.95	3.5664413
3295	2.5040769
3295.05	1.439807
3295.1	0.42548412
3295.15	-0.47665893
3295.2	-1.2408098
3295.25	-1.8250822
3295.3	-2.2318135
3295.35	-2.4495198
3295.4	-2.5134763
3295.45	-2.4285534
3295.5	-2.2488504
3295.55	-1.9942231
3295.6	-1.6950196
3295.65	-1.3621635
3295.7	-1.0158712
3295.75	-0.64974027
3295.8	-0.26902862
3295.85	0.14581863
3295.9	0.58422482
3295.95	1.0742032
3296	1.6135278
3296.05	2.2061021
3296.1	2.831486
3296.15	3.4691378
3296.2	4.059537
3296.25	4.5622954
3296.3	4.893533
3296.35	4.9888975
3296.4	4.7710389
3296.45	4.2034855
3296.5	3.2545466
3296.55	1.9427827
3296.6	0.31241382
3296.65	-1.5440538
3296.7	-3.5361535
3296.75	-5.5336337
3296.8	-7.4282165
3296.85	-9.1090462
3296.9	-10.510626
3296.95	-11.578638
3297	-12.312691
3297.05	-12.723985
3297.1	-12.859299
3297.15	-12.757756
3297.2	-12.483854
3297.25	-12.08774
3297.3	-11.634282
3297.35	-11.146382
3297.4	-10.649269
3297.45	-10.125133
3297.5	-9.5594684
3297.55	-8.9085828
3297.6	-8.1521268
3297.65	-7.2757264
3297.7	-6.2771175
3297.75	-5.169612
3297.8	-4.0288226
3297.85	-2.9022452
3297.9	-1.8643674
3297.95	-0.93540078
3298	-0.15356724
3298.05	0.48584533
3298.1	0.97084735
3298.15	1.3410206
3298.2	1.6128848
3298.25	1.8107488
3298.3	1.9104284
3298.35	1.9267672
3298.4	1.8391659
3298.45	1.6579194
3298.5	1.3725109
3298.55	1.0039834
3298.6	0.56114655
3298.65	0.071571525
3298.7	-0.43559426
3298.75	-0.93227708
3298.8	-1.4053882
3298.85	-1.8402905
3298.9	-2.2445857
3298.95	-2.618627
3299	-2.9686692
